"License","https://developers.pioupiou.fr/data-licensing"
"Attribution","(c) contributors of the OpenWindMap wind network <https://www.openwindmap.org>"
"time","latitude","longitude","wind_speed_min","wind_speed_avg","wind_speed_max","wind_heading","pressure"
"2026-05-24T14:17:31.000Z",45.701872,5.883524,0,1.75,4.75,315,""
"2026-05-24T14:22:31.000Z",45.701872,5.883524,0,2.5,6.5,337.5,""
"2026-05-24T14:27:34.000Z",45.701872,5.883524,1,2.75,5,337.5,""
"2026-05-24T14:32:34.000Z",45.701872,5.883524,0.25,2.25,5,337.5,""
"2026-05-24T14:37:37.000Z",45.701872,5.883524,1.75,3,4.5,315,""
"2026-05-24T14:42:37.000Z",45.701872,5.883524,1.5,4.5,7.25,315,""
"2026-05-24T14:47:39.000Z",45.701872,5.883524,8,9,9.75,315,""
"2026-05-24T14:52:39.000Z",45.701872,5.883524,8,9,9.75,315,""
"2026-05-24T14:57:43.000Z",45.701872,5.883524,7.5,8,8.5,315,""
"2026-05-24T15:02:43.000Z",45.701872,5.883524,6.75,7.5,8,315,""
"2026-05-24T15:07:46.000Z",45.701872,5.883524,6.25,7.25,8,315,""
"2026-05-24T15:12:46.000Z",45.701872,5.883524,6.5,6.75,7.25,315,""
"2026-05-24T15:17:49.000Z",45.701872,5.883524,6,6.5,7,315,""
"2026-05-24T15:22:49.000Z",45.701872,5.883524,6.25,6.75,7.5,315,""
"2026-05-24T15:27:51.000Z",45.701872,5.883524,7.25,8.25,9,315,""
"2026-05-24T15:32:51.000Z",45.701872,5.883524,6,7.25,8.25,315,""
"2026-05-24T15:37:54.000Z",45.701872,5.883524,6.25,7.25,8,315,""
"2026-05-24T15:42:54.000Z",45.701872,5.883524,6.5,7,8,315,""
"2026-05-24T15:47:58.000Z",45.701872,5.883524,6.25,6.75,7,315,""
"2026-05-24T15:52:58.000Z",45.701872,5.883524,5.5,6.75,7.5,337.5,""
"2026-05-24T15:58:00.000Z",45.701872,5.883524,7,7.5,8,337.5,""
"2026-05-24T16:03:00.000Z",45.701872,5.883524,4.75,6.75,8,337.5,""
"2026-05-24T16:08:04.000Z",45.701872,5.883524,5.75,8.5,10,337.5,""
"2026-05-24T16:13:04.000Z",45.701872,5.883524,8.75,9.5,10,337.5,""
"2026-05-24T16:18:07.000Z",45.701872,5.883524,9,9.25,9.75,337.5,""
"2026-05-24T16:23:07.000Z",45.701872,5.883524,8.5,9.5,10,337.5,""
"2026-05-24T16:28:10.000Z",45.701872,5.883524,8,9.5,10.5,337.5,""
"2026-05-24T16:33:10.000Z",45.701872,5.883524,9.5,10.5,11,337.5,""
"2026-05-24T16:38:13.000Z",45.701872,5.883524,8.25,9.25,11,337.5,""
"2026-05-24T16:43:13.000Z",45.701872,5.883524,9,9.75,10.5,337.5,""
"2026-05-24T16:48:16.000Z",45.701872,5.883524,8,9,9.5,0,""
"2026-05-24T16:53:16.000Z",45.701872,5.883524,6.75,9.5,10.5,337.5,""
"2026-05-24T16:58:19.000Z",45.701872,5.883524,8,9.75,12,337.5,""
"2026-05-24T17:03:19.000Z",45.701872,5.883524,8,9,10.5,337.5,""
"2026-05-24T17:08:22.000Z",45.701872,5.883524,7.75,9,10,337.5,""
"2026-05-24T17:13:22.000Z",45.701872,5.883524,4.25,7.25,9.75,0,""
"2026-05-24T17:18:25.000Z",45.701872,5.883524,5.25,8,10,0,""
"2026-05-24T17:23:25.000Z",45.701872,5.883524,7.25,8.5,10.5,0,""
"2026-05-24T17:28:28.000Z",45.701872,5.883524,3.5,8,9.5,0,""
"2026-05-24T17:33:28.000Z",45.701872,5.883524,2.75,5.5,7.75,22.5,""
"2026-05-24T17:38:31.000Z",45.701872,5.883524,4.25,5.75,8.5,22.5,""
"2026-05-24T17:43:31.000Z",45.701872,5.883524,3.75,5.5,8,337.5,""
"2026-05-24T17:48:34.000Z",45.701872,5.883524,2.75,5.25,8.75,0,""
"2026-05-24T17:53:34.000Z",45.701872,5.883524,1.5,4,6.25,22.5,""
"2026-05-24T17:58:38.000Z",45.701872,5.883524,3.5,5,8,0,""
"2026-05-24T18:03:38.000Z",45.701872,5.883524,3.25,5.25,7,0,""
"2026-05-24T18:08:40.000Z",45.701872,5.883524,1.5,4.25,7,45,""
"2026-05-24T18:13:40.000Z",45.701872,5.883524,1.5,4.75,7.5,45,""
"2026-05-24T18:18:43.000Z",45.701872,5.883524,2.75,4.25,5.75,22.5,""
"2026-05-24T18:23:43.000Z",45.701872,5.883524,1.75,3.75,5.5,22.5,""
"2026-05-24T18:28:47.000Z",45.701872,5.883524,1,3.25,5.5,22.5,""
"2026-05-24T18:33:47.000Z",45.701872,5.883524,0.5,3.25,6.25,22.5,""
"2026-05-24T18:38:49.000Z",45.701872,5.883524,4,5.25,7,22.5,""
"2026-05-24T18:43:49.000Z",45.701872,5.883524,3,5.5,8,22.5,""
"2026-05-24T18:48:52.000Z",45.701872,5.883524,3.25,5.25,7,22.5,""
"2026-05-24T18:53:52.000Z",45.701872,5.883524,3,4.5,6.25,22.5,""
"2026-05-24T18:58:56.000Z",45.701872,5.883524,1.5,3,4.75,45,""
"2026-05-24T19:03:56.000Z",45.701872,5.883524,0,1.75,5.25,45,""
"2026-05-24T19:08:58.000Z",45.701872,5.883524,1,2.25,3,112.5,""
"2026-05-24T19:13:58.000Z",45.701872,5.883524,1.5,3.75,6.25,157.5,""
"2026-05-24T19:19:01.000Z",45.701872,5.883524,2,4,5,157.5,""
"2026-05-24T19:24:01.000Z",45.701872,5.883524,3,4.5,5.75,157.5,""
"2026-05-24T19:29:05.000Z",45.701872,5.883524,1.25,2.5,4,135,""
"2026-05-24T19:34:05.000Z",45.701872,5.883524,0,1.75,3,157.5,""
"2026-05-24T19:39:07.000Z",45.701872,5.883524,0,1,3,157.5,""
"2026-05-24T19:44:07.000Z",45.701872,5.883524,0,2,3.5,90,""
"2026-05-24T19:49:11.000Z",45.701872,5.883524,0.5,1.75,3.25,90,""
"2026-05-24T19:54:11.000Z",45.701872,5.883524,0.5,2,3.5,90,""
"2026-05-24T19:59:14.000Z",45.701872,5.883524,1.5,2.25,3.5,67.5,""
"2026-05-24T20:04:14.000Z",45.701872,5.883524,1.5,2.5,4,90,""
"2026-05-24T20:09:17.000Z",45.701872,5.883524,2,3.25,4.75,90,""
"2026-05-24T20:14:17.000Z",45.701872,5.883524,1.5,3,4.5,90,""
"2026-05-24T20:19:20.000Z",45.701872,5.883524,1.5,3.25,4.5,90,""
"2026-05-24T20:24:20.000Z",45.701872,5.883524,0.25,2.25,6,135,""
"2026-05-24T20:29:23.000Z",45.701872,5.883524,1.5,3.5,6,157.5,""
"2026-05-24T20:34:23.000Z",45.701872,5.883524,1.75,3.5,5.25,157.5,""
"2026-05-24T20:39:25.000Z",45.701872,5.883524,1.75,5.75,9.5,157.5,""
"2026-05-24T20:44:25.000Z",45.701872,5.883524,1.25,4.25,10,112.5,""
"2026-05-24T20:49:28.000Z",45.701872,5.883524,3,7.25,13,112.5,""
"2026-05-24T20:54:28.000Z",45.701872,5.883524,4.5,7.25,11.5,90,""
"2026-05-24T20:59:32.000Z",45.701872,5.883524,4.5,8,11,112.5,""
"2026-05-24T21:04:32.000Z",45.701872,5.883524,5,8.75,12,112.5,""
"2026-05-24T21:09:34.000Z",45.701872,5.883524,5.5,8,12,112.5,""
"2026-05-24T21:14:34.000Z",45.701872,5.883524,2,6,8.75,112.5,""
"2026-05-24T21:19:37.000Z",45.701872,5.883524,1.5,4,6.75,90,""
"2026-05-24T21:24:37.000Z",45.701872,5.883524,0,2,7,112.5,""
"2026-05-24T21:29:41.000Z",45.701872,5.883524,0,1.25,3.5,112.5,""
"2026-05-24T21:34:41.000Z",45.701872,5.883524,0,1.25,3,22.5,""
"2026-05-24T21:39:44.000Z",45.701872,5.883524,0,0,0.25,22.5,""
"2026-05-24T21:44:44.000Z",45.701872,5.883524,0,2.75,5.75,90,""
"2026-05-24T21:49:46.000Z",45.701872,5.883524,2.25,4.25,7.25,90,""
"2026-05-24T21:54:46.000Z",45.701872,5.883524,0,2.75,6.25,90,""
"2026-05-24T21:59:50.000Z",45.701872,5.883524,0,0.25,2.75,247.5,""
"2026-05-24T22:04:50.000Z",45.701872,5.883524,0,1.5,5,157.5,""
"2026-05-24T22:09:53.000Z",45.701872,5.883524,3.25,4.75,8,135,""
"2026-05-24T22:14:53.000Z",45.701872,5.883524,1.75,3.75,6.5,112.5,""
"2026-05-24T22:19:56.000Z",45.701872,5.883524,1.5,4.5,6.75,67.5,""
"2026-05-24T22:24:56.000Z",45.701872,5.883524,2,4.5,7,67.5,""
"2026-05-24T22:29:59.000Z",45.701872,5.883524,0.25,2,4.25,112.5,""
"2026-05-24T22:34:59.000Z",45.701872,5.883524,1.75,4,7.25,112.5,""
"2026-05-24T22:40:02.000Z",45.701872,5.883524,1.5,3.5,5.25,112.5,""
"2026-05-24T22:45:02.000Z",45.701872,5.883524,2.75,4.25,6,90,""
"2026-05-24T22:50:06.000Z",45.701872,5.883524,1.5,2.5,3.75,90,""
"2026-05-24T22:55:06.000Z",45.701872,5.883524,2,3.75,5.25,90,""
"2026-05-24T23:00:09.000Z",45.701872,5.883524,1.5,2.25,4,90,""
"2026-05-24T23:05:09.000Z",45.701872,5.883524,0,2.5,4,112.5,""
"2026-05-24T23:10:12.000Z",45.701872,5.883524,2.5,4.25,6.25,112.5,""
"2026-05-24T23:15:12.000Z",45.701872,5.883524,2.25,4,6.75,90,""
"2026-05-24T23:20:14.000Z",45.701872,5.883524,2,3.75,5.75,90,""
"2026-05-24T23:25:14.000Z",45.701872,5.883524,0,2,3.5,67.5,""
"2026-05-24T23:30:17.000Z",45.701872,5.883524,0,1.75,3.25,0,""
"2026-05-24T23:30:17.000Z",45.701872,5.883524,0,1.75,3.25,0,""
"2026-05-24T23:30:17.000Z",45.701872,5.883524,0,1.75,3.25,0,""
"2026-05-24T23:35:17.000Z",45.701872,5.883524,0,0.5,3,0,""
"2026-05-24T23:35:17.000Z",45.701872,5.883524,0,0.5,3,0,""
"2026-05-24T23:35:17.000Z",45.701872,5.883524,0,0.5,3,0,""
"2026-05-24T23:40:20.000Z",45.701872,5.883524,0,0,0,67.5,""
"2026-05-24T23:45:20.000Z",45.701872,5.883524,0,0.25,1.5,90,""
"2026-05-24T23:50:24.000Z",45.701872,5.883524,0,0.25,2.5,135,""
"2026-05-24T23:55:24.000Z",45.701872,5.883524,0,0.75,2.75,135,""
"2026-05-25T00:00:27.000Z",45.701872,5.883524,1.25,1.75,2.25,112.5,""
"2026-05-25T00:05:27.000Z",45.701872,5.883524,0.25,1.75,3.75,135,""
"2026-05-25T00:10:29.000Z",45.701872,5.883524,1.5,3.5,4.75,112.5,""
"2026-05-25T00:15:29.000Z",45.701872,5.883524,0,2.25,4.25,90,""
"2026-05-25T00:20:33.000Z",45.701872,5.883524,0,0.25,1.5,67.5,""
"2026-05-25T00:25:33.000Z",45.701872,5.883524,0,1.5,3.75,112.5,""
"2026-05-25T00:30:36.000Z",45.701872,5.883524,1.5,2.75,3.75,112.5,""
"2026-05-25T00:35:36.000Z",45.701872,5.883524,2.5,4,6.5,112.5,""
"2026-05-25T00:40:38.000Z",45.701872,5.883524,1.5,2.5,4.25,112.5,""
"2026-05-25T00:45:38.000Z",45.701872,5.883524,1.25,2.5,3.5,112.5,""
"2026-05-25T00:50:42.000Z",45.701872,5.883524,1.25,2.25,3,112.5,""
"2026-05-25T00:55:42.000Z",45.701872,5.883524,1.5,3.75,8,157.5,""
"2026-05-25T01:00:44.000Z",45.701872,5.883524,2,4,6.25,135,""
"2026-05-25T01:05:44.000Z",45.701872,5.883524,1.75,4.25,6.5,135,""
"2026-05-25T01:10:48.000Z",45.701872,5.883524,3.75,5.5,8.5,135,""
"2026-05-25T01:15:48.000Z",45.701872,5.883524,1.5,4.75,8,135,""
"2026-05-25T01:20:51.000Z",45.701872,5.883524,0.75,4.25,8,135,""
"2026-05-25T01:25:51.000Z",45.701872,5.883524,1.75,4.25,8,135,""
"2026-05-25T01:30:53.000Z",45.701872,5.883524,0.75,4.25,8.75,135,""
"2026-05-25T01:35:53.000Z",45.701872,5.883524,2,5.75,10,135,""
"2026-05-25T01:40:56.000Z",45.701872,5.883524,2.75,7,13,112.5,""
"2026-05-25T01:45:56.000Z",45.701872,5.883524,4.5,8.25,13,112.5,""
"2026-05-25T01:51:00.000Z",45.701872,5.883524,3,6.75,11.5,112.5,""
"2026-05-25T01:56:00.000Z",45.701872,5.883524,2.5,6.25,10.5,135,""
"2026-05-25T02:01:03.000Z",45.701872,5.883524,3,6.25,11,135,""
"2026-05-25T02:06:03.000Z",45.701872,5.883524,1.5,5.5,9,135,""
"2026-05-25T02:11:05.000Z",45.701872,5.883524,2.75,6.75,12,157.5,""
"2026-05-25T02:16:05.000Z",45.701872,5.883524,0.75,4.75,9.5,135,""
"2026-05-25T02:21:09.000Z",45.701872,5.883524,1,4.75,10,157.5,""
"2026-05-25T02:26:09.000Z",45.701872,5.883524,2.75,6.25,11,157.5,""
"2026-05-25T02:31:12.000Z",45.701872,5.883524,1,4.75,8,135,""
"2026-05-25T02:31:12.000Z",45.701872,5.883524,1,4.75,8,135,""
"2026-05-25T02:36:12.000Z",45.701872,5.883524,1,4.75,9.25,135,""
"2026-05-25T02:36:12.000Z",45.701872,5.883524,1,4.75,9.25,135,""
"2026-05-25T02:41:15.000Z",45.701872,5.883524,1.25,4,8.5,157.5,""
"2026-05-25T02:46:15.000Z",45.701872,5.883524,2.25,6,13,112.5,""
"2026-05-25T02:51:18.000Z",45.701872,5.883524,2.5,6.25,11,112.5,""
"2026-05-25T02:56:18.000Z",45.701872,5.883524,2.5,5.75,10,112.5,""
"2026-05-25T03:01:21.000Z",45.701872,5.883524,3.5,6,10,112.5,""
"2026-05-25T03:06:21.000Z",45.701872,5.883524,3,5.25,9,135,""
"2026-05-25T03:11:24.000Z",45.701872,5.883524,2.75,5.75,10.5,112.5,""
"2026-05-25T03:16:24.000Z",45.701872,5.883524,3.5,7.25,11,112.5,""
"2026-05-25T03:21:27.000Z",45.701872,5.883524,2.75,4.75,7,112.5,""
"2026-05-25T03:26:27.000Z",45.701872,5.883524,2,4,6.75,112.5,""
"2026-05-25T03:31:30.000Z",45.701872,5.883524,0.25,2.75,4.5,112.5,""
"2026-05-25T03:36:30.000Z",45.701872,5.883524,0,1.5,3,135,""
"2026-05-25T03:41:34.000Z",45.701872,5.883524,1.75,3.5,5.25,135,""
"2026-05-25T03:46:34.000Z",45.701872,5.883524,1.5,3.25,5.25,112.5,""
"2026-05-25T03:51:36.000Z",45.701872,5.883524,1.5,3,4.75,112.5,""
"2026-05-25T03:56:36.000Z",45.701872,5.883524,0.25,2.75,5,112.5,""
"2026-05-25T04:01:39.000Z",45.701872,5.883524,0,1.5,4.25,112.5,""
"2026-05-25T04:06:39.000Z",45.701872,5.883524,0,0.75,2.25,112.5,""
"2026-05-25T04:11:43.000Z",45.701872,5.883524,0,0.75,2.25,135,""
"2026-05-25T04:16:43.000Z",45.701872,5.883524,0,2.75,4.75,112.5,""
"2026-05-25T04:21:45.000Z",45.701872,5.883524,0.25,2.5,4.75,112.5,""
"2026-05-25T04:26:45.000Z",45.701872,5.883524,0.75,3.75,6.25,112.5,""
"2026-05-25T04:31:48.000Z",45.701872,5.883524,3,4.75,7,112.5,""
"2026-05-25T04:36:48.000Z",45.701872,5.883524,2.75,5.25,7.5,112.5,""
"2026-05-25T04:41:51.000Z",45.701872,5.883524,1.5,3.75,5.5,112.5,""
"2026-05-25T04:46:51.000Z",45.701872,5.883524,0,0.75,3,112.5,""
"2026-05-25T04:51:54.000Z",45.701872,5.883524,0,0.75,3.5,67.5,""
"2026-05-25T04:56:54.000Z",45.701872,5.883524,0,1.5,3.25,135,""
"2026-05-25T05:01:57.000Z",45.701872,5.883524,1.5,3.25,4.75,112.5,""
"2026-05-25T05:06:57.000Z",45.701872,5.883524,0.5,3.25,7,112.5,""
"2026-05-25T05:12:00.000Z",45.701872,5.883524,0,0.75,3.5,112.5,""
"2026-05-25T05:17:00.000Z",45.701872,5.883524,0,0.25,2.5,112.5,""
"2026-05-25T05:22:04.000Z",45.701872,5.883524,0.5,2,4.5,135,""
"2026-05-25T05:27:04.000Z",45.701872,5.883524,0,3.5,7,135,""
"2026-05-25T05:32:07.000Z",45.701872,5.883524,0,2.75,5.5,135,""
"2026-05-25T05:37:07.000Z",45.701872,5.883524,1.25,4.75,9.25,112.5,""
"2026-05-25T05:42:10.000Z",45.701872,5.883524,0.75,5.5,14,135,""
"2026-05-25T05:47:10.000Z",45.701872,5.883524,1.5,6.75,13.5,135,""
"2026-05-25T05:52:12.000Z",45.701872,5.883524,1.25,6.75,13,157.5,""
"2026-05-25T05:57:12.000Z",45.701872,5.883524,0,6.25,12,157.5,""
"2026-05-25T06:02:15.000Z",45.701872,5.883524,1.5,7.5,11,180,""
"2026-05-25T06:07:15.000Z",45.701872,5.883524,2.25,8,12,180,""
"2026-05-25T06:12:19.000Z",45.701872,5.883524,3,8,11.5,180,""
"2026-05-25T06:17:19.000Z",45.701872,5.883524,0.75,6.25,10.5,157.5,""
"2026-05-25T06:22:22.000Z",45.701872,5.883524,1,4.5,7.75,157.5,""
"2026-05-25T06:27:22.000Z",45.701872,5.883524,0.75,4.75,9.5,135,""
"2026-05-25T06:32:25.000Z",45.701872,5.883524,1,3.75,9.25,157.5,""
"2026-05-25T06:37:25.000Z",45.701872,5.883524,3.25,6,9,157.5,""
"2026-05-25T06:42:28.000Z",45.701872,5.883524,0.75,4,10,135,""
"2026-05-25T06:47:28.000Z",45.701872,5.883524,0,3,8.25,157.5,""
"2026-05-25T06:52:30.000Z",45.701872,5.883524,0.75,5.5,9.75,157.5,""
"2026-05-25T06:57:30.000Z",45.701872,5.883524,2,6.25,12.5,157.5,""
"2026-05-25T07:02:34.000Z",45.701872,5.883524,0,2.75,8.25,180,""
"2026-05-25T07:07:34.000Z",45.701872,5.883524,1.75,4.5,7.5,180,""
"2026-05-25T07:12:37.000Z",45.701872,5.883524,0.25,2.75,5.5,180,""
"2026-05-25T07:17:37.000Z",45.701872,5.883524,0.25,4.75,9,180,""
"2026-05-25T07:22:40.000Z",45.701872,5.883524,0.75,5,8.75,180,""
"2026-05-25T07:27:40.000Z",45.701872,5.883524,0,1.75,6,180,""
"2026-05-25T07:32:43.000Z",45.701872,5.883524,0,2.75,6.75,180,""
"2026-05-25T07:37:43.000Z",45.701872,5.883524,0.75,3.5,7.25,180,""
"2026-05-25T07:42:46.000Z",45.701872,5.883524,0,3.5,7.25,180,""
"2026-05-25T07:47:46.000Z",45.701872,5.883524,0,2.25,7.25,180,""
"2026-05-25T07:52:48.000Z",45.701872,5.883524,0.25,2.75,5.25,180,""
"2026-05-25T07:57:48.000Z",45.701872,5.883524,1.25,4,6.5,202.5,""
"2026-05-25T08:02:52.000Z",45.701872,5.883524,0,4.25,10,202.5,""
"2026-05-25T08:07:52.000Z",45.701872,5.883524,0,4.5,8.75,180,""
"2026-05-25T08:12:55.000Z",45.701872,5.883524,0,3.25,6.5,180,""
"2026-05-25T08:17:55.000Z",45.701872,5.883524,0,5,10,180,""
"2026-05-25T08:22:58.000Z",45.701872,5.883524,0.75,4.25,8.25,180,""
"2026-05-25T08:27:58.000Z",45.701872,5.883524,0,4.25,9.25,180,""
"2026-05-25T08:33:01.000Z",45.701872,5.883524,0,4.25,8.75,180,""
"2026-05-25T08:38:01.000Z",45.701872,5.883524,0.75,5.5,9,180,""
"2026-05-25T08:43:04.000Z",45.701872,5.883524,5.75,7.5,9.75,180,""
"2026-05-25T08:48:04.000Z",45.701872,5.883524,1.25,6.25,8.5,180,""
"2026-05-25T08:53:07.000Z",45.701872,5.883524,0,3.5,8.25,180,""
"2026-05-25T08:58:07.000Z",45.701872,5.883524,1.25,4,7.5,180,""
"2026-05-25T09:03:10.000Z",45.701872,5.883524,0.75,3.75,6.75,180,""
"2026-05-25T09:08:10.000Z",45.701872,5.883524,2.5,6.25,9,202.5,""
"2026-05-25T09:13:13.000Z",45.701872,5.883524,1.25,4.25,6.75,180,""
"2026-05-25T09:18:13.000Z",45.701872,5.883524,0,2,4.75,180,""
"2026-05-25T09:23:16.000Z",45.701872,5.883524,0,2.5,6,180,""
"2026-05-25T09:28:16.000Z",45.701872,5.883524,0,2.25,5.5,180,""
"2026-05-25T09:33:19.000Z",45.701872,5.883524,0,3.25,6.25,180,""
"2026-05-25T09:38:19.000Z",45.701872,5.883524,1.25,4,8,180,""
"2026-05-25T09:43:22.000Z",45.701872,5.883524,0,3,8.25,180,""
"2026-05-25T09:48:22.000Z",45.701872,5.883524,0.25,2.5,5.75,180,""
"2026-05-25T09:53:25.000Z",45.701872,5.883524,0,1.25,5.5,180,""
"2026-05-25T09:58:25.000Z",45.701872,5.883524,0.25,3.25,5.75,180,""
"2026-05-25T10:03:29.000Z",45.701872,5.883524,0,3.5,6.25,180,""
"2026-05-25T10:08:29.000Z",45.701872,5.883524,0,2.5,6,180,""
"2026-05-25T10:13:32.000Z",45.701872,5.883524,0,0.5,3,180,""
"2026-05-25T10:18:32.000Z",45.701872,5.883524,0,0.75,3.75,180,""
"2026-05-25T10:23:35.000Z",45.701872,5.883524,0.5,3,4.75,202.5,""
"2026-05-25T10:28:35.000Z",45.701872,5.883524,1.5,3.5,5.25,202.5,""
"2026-05-25T10:33:38.000Z",45.701872,5.883524,1.5,2.75,3.5,202.5,""
"2026-05-25T10:38:38.000Z",45.701872,5.883524,1,2.5,3.25,202.5,""
"2026-05-25T10:43:41.000Z",45.701872,5.883524,2.25,3.5,4.75,202.5,""
"2026-05-25T10:48:41.000Z",45.701872,5.883524,3,4,4.5,225,""
"2026-05-25T10:53:44.000Z",45.701872,5.883524,2.75,3.5,4.5,225,""
"2026-05-25T10:58:44.000Z",45.701872,5.883524,1.25,2.5,3,202.5,""
"2026-05-25T11:03:47.000Z",45.701872,5.883524,0,1.75,2.5,202.5,""
"2026-05-25T11:08:47.000Z",45.701872,5.883524,0,0.75,1.5,202.5,""
"2026-05-25T11:13:50.000Z",45.701872,5.883524,0,0.25,2.25,202.5,""
"2026-05-25T11:18:50.000Z",45.701872,5.883524,0,0.5,2.25,202.5,""
"2026-05-25T11:23:52.000Z",45.701872,5.883524,0.25,1.5,2.5,225,""
"2026-05-25T11:28:52.000Z",45.701872,5.883524,1,2,2.75,247.5,""
"2026-05-25T11:34:50.000Z",45.701886,5.883554,1,2.25,4.25,270,""
"2026-05-25T11:39:50.000Z",45.701886,5.883554,3,4.25,6,292.5,""
"2026-05-25T11:44:52.000Z",45.701886,5.883554,2.25,3.25,5,315,""
"2026-05-25T11:49:52.000Z",45.701886,5.883554,1,2.25,3.25,337.5,""
"2026-05-25T11:54:55.000Z",45.701886,5.883554,1.5,2,2.75,292.5,""
"2026-05-25T11:59:55.000Z",45.701886,5.883554,0.75,1.25,1.75,270,""
"2026-05-25T12:04:59.000Z",45.701886,5.883554,1,2,3,292.5,""
"2026-05-25T12:09:59.000Z",45.701886,5.883554,1.5,2.25,3,292.5,""
"2026-05-25T12:15:01.000Z",45.701886,5.883554,1.5,2.5,3.25,292.5,""
"2026-05-25T12:20:01.000Z",45.701886,5.883554,1.25,2.25,3.25,292.5,""
"2026-05-25T12:25:04.000Z",45.701886,5.883554,0,0,1,270,""
"2026-05-25T12:30:04.000Z",45.701886,5.883554,0,0,0.75,292.5,""
"2026-05-25T12:35:08.000Z",45.701886,5.883554,1.25,2.25,3.5,315,""
"2026-05-25T12:40:08.000Z",45.701886,5.883554,0.25,1.75,3.75,0,""
"2026-05-25T12:45:11.000Z",45.701886,5.883554,0.25,2.75,4.75,0,""
"2026-05-25T12:50:11.000Z",45.701886,5.883554,1.75,3.5,5.25,337.5,""
"2026-05-25T12:55:14.000Z",45.701886,5.883554,0,1.75,6.25,337.5,""
"2026-05-25T13:00:14.000Z",45.701886,5.883554,1.75,4.5,7,337.5,""
"2026-05-25T13:05:17.000Z",45.701886,5.883554,3.5,5.25,8,337.5,""
"2026-05-25T13:10:17.000Z",45.701886,5.883554,1.75,5.75,9.5,315,""
"2026-05-25T13:15:20.000Z",45.701886,5.883554,0,3.5,7.5,225,""
"2026-05-25T13:20:20.000Z",45.701886,5.883554,1.25,3.25,6.75,225,""
"2026-05-25T13:25:23.000Z",45.701886,5.883554,0.75,3.25,6.25,247.5,""
"2026-05-25T13:30:23.000Z",45.701886,5.883554,1.5,2.25,4,247.5,""
"2026-05-25T13:35:26.000Z",45.701886,5.883554,1.5,3,4.5,292.5,""
"2026-05-25T13:40:26.000Z",45.701886,5.883554,0.5,1.75,3.75,315,""
"2026-05-25T13:45:30.000Z",45.701886,5.883554,3,5.25,8,315,""
"2026-05-25T13:50:30.000Z",45.701886,5.883554,3.75,5.5,8,0,""
"2026-05-25T13:55:32.000Z",45.701886,5.883554,3.5,5.75,8.25,0,""
"2026-05-25T14:00:32.000Z",45.701886,5.883554,2.25,5.5,8.75,337.5,""
"2026-05-25T14:05:36.000Z",45.701886,5.883554,8.5,11,12.5,337.5,""
"2026-05-25T14:10:36.000Z",45.701886,5.883554,7.75,9.5,11,337.5,""
"2026-05-25T14:15:39.000Z",45.701886,5.883554,8.25,9.75,12,337.5,""
"2026-05-25T14:20:39.000Z",45.701886,5.883554,8,10.5,13,315,""
"2026-05-25T14:25:41.000Z",45.701886,5.883554,3.75,7.5,9.5,337.5,""
"2026-05-25T14:30:41.000Z",45.701886,5.883554,3.5,6.5,9.25,315,""
"2026-05-25T14:35:45.000Z",45.701886,5.883554,5.75,8,9,337.5,""
"2026-05-25T14:40:45.000Z",45.701886,5.883554,7.5,8,9,337.5,""
"2026-05-25T14:45:47.000Z",45.701886,5.883554,7.25,8.5,10.5,315,""
"2026-05-25T14:50:47.000Z",45.701886,5.883554,7,8,9,315,""
"2026-05-25T14:55:50.000Z",45.701886,5.883554,7.25,8.25,10,315,""
"2026-05-25T15:00:50.000Z",45.701886,5.883554,7,8,9.25,337.5,""
"2026-05-25T15:05:53.000Z",45.701886,5.883554,7,8,9.5,337.5,""
"2026-05-25T15:10:53.000Z",45.701886,5.883554,8,9,10,337.5,""
"2026-05-25T15:15:56.000Z",45.701886,5.883554,6.5,8,9.25,315,""
"2026-05-25T15:20:56.000Z",45.701886,5.883554,5.75,6.75,7.75,337.5,""
"2026-05-25T15:26:00.000Z",45.701886,5.883554,4.5,6.5,9.25,337.5,""
"2026-05-25T15:31:00.000Z",45.701886,5.883554,4.25,5.5,6.25,315,""
"2026-05-25T15:36:03.000Z",45.701886,5.883554,1,3.75,5.75,337.5,""
"2026-05-25T15:41:03.000Z",45.701886,5.883554,2,4.25,7.25,315,""
"2026-05-25T15:46:05.000Z",45.701886,5.883554,1.25,3,5,337.5,""
"2026-05-25T15:51:05.000Z",45.701886,5.883554,4.75,6.5,8,292.5,""
"2026-05-25T15:56:09.000Z",45.701886,5.883554,1.75,4.5,6.5,0,""
"2026-05-25T16:01:09.000Z",45.701886,5.883554,4.75,6.25,7.75,0,""
"2026-05-25T16:06:12.000Z",45.701886,5.883554,3,4.5,5.75,0,""
"2026-05-25T16:11:12.000Z",45.701886,5.883554,3.5,5.25,8,0,""
"2026-05-25T16:16:15.000Z",45.701886,5.883554,2,3,4.5,0,""
"2026-05-25T16:21:15.000Z",45.701886,5.883554,2.5,4,5.25,337.5,""
"2026-05-25T16:26:18.000Z",45.701886,5.883554,4,5.75,7.25,337.5,""
"2026-05-25T16:31:18.000Z",45.701886,5.883554,2.75,5.5,7,337.5,""
"2026-05-25T16:36:20.000Z",45.701886,5.883554,2.75,4.5,6.5,0,""
"2026-05-25T16:41:20.000Z",45.701886,5.883554,4.75,6.5,7.5,337.5,""
